777000,117,Devenagh,Harlow,BI7E 7AP,United Kingdom
777001,490,Chestnut,Strabane,HD0I 5PF,United Kingdom
777002,688,Lisnahull,Pembroke,MF4O 2WI,United Kingdom
777003,1291,Crosskeys,Woking,DO2X 1OC,United Kingdom
777004,137,Chimera,Strood,FX9L 2HE,United Kingdom
777005,1028,Kilcoole,Blackheath,LC7P 2ZD,United Kingdom
777006,1314,Ballynaleck,Maidstone,ZN6K 2IU,United Kingdom
777007,815,Cullingtree,Minehead,WE7T 5AU,United Kingdom
777008,288,Drumbeggan,New Milton,LD9Y 7XY,United Kingdom
777009,657,Killough,Forres,GR1L 2BJ,United Kingdom
777010,870,Dehra,Camborne,VX4W 8MS,United Kingdom
777011,1,Hoop,Oxford,LS7Q 7ER,United Kingdom
777012,1004,Charcoal,Ludlow,QA1K 4FG,United Kingdom
777013,88,Grieve,Rochester,RF7T 2KV,United Kingdom
777014,1150,Cranagh,Barnsley,JT2T 9HT,United Kingdom
777015,619,Conor,Pontefract,SP8X 6MS,United Kingdom
777016,1137,Garryowen,Bilston,CC9O 4RG,United Kingdom
777017,1023,Imdel,Crieff,HO2R 6XG,United Kingdom
777018,1071,Dean's,Newmarket,IB5O 2QU,United Kingdom
777019,1156,Cules,Christchurch,JA0R 8OV,United Kingdom
777020,1106,Lisnahanna,Newcastle Emlyn,CY1F 9IY,United Kingdom
777021,1391,Fruitvalley,Yate,VB7F 4QO,United Kingdom
777022,67,Breandrum,Felixstowe,HK0Y 9NR,United Kingdom
777023,155,Cooleen,Nailsea,IN5K 9MZ,United Kingdom
777024,357,Hoylake,Glastonbury,QT9U 0RW,United Kingdom
777025,802,Ballybryan,Sawbridgeworth,NT5K 2OJ,United Kingdom
777026,708,Cluster,Prudhoe,NJ6Q 6TN,United Kingdom
777027,118,Essan,Sudbury,VP4R 6MN,United Kingdom
777028,288,Gortin,Darwen,KG9O 3JC,United Kingdom
777029,179,Kildowney,Oundle,CY3J 2IY,United Kingdom
777030,707,Fairtree,Stroud,SO5C 5TJ,United Kingdom
777031,779,Elmfield,Llandovery,GT9K 4DJ,United Kingdom
777032,648,Hazelgrove,Moreton in Marsh,GX2Y 2BL,United Kingdom
777033,752,Drumnameel,Llantrisant,BD8O 9YM,United Kingdom
777034,1160,Kilcreg,Fakenham,OG3B 4LK,United Kingdom
777035,1301,Ballyguddin,Wrexham,UJ7D 3PX,United Kingdom
777036,552,Clontarf,Yate,YL4Z 5AE,United Kingdom
777037,1387,Lindisfarne,Biggar,BG4M 6MU,United Kingdom
777038,572,Ballybog,Alston,VY4C 0MI,United Kingdom
777039,1276,Damoily,Bridgend,KS7E 5WU,United Kingdom
777040,62,Little,Beaumaris,AW9V 9FD,United Kingdom
777041,1331,Cavanballaghy,Driffield,WD0O 7HN,United Kingdom
777042,887,Lislea,Eyemouth,IU1E 9IJ,United Kingdom
777043,961,Bristol,Ripon,IX0Y 7NV,United Kingdom
777044,1128,Lindesayville,Wigan,XF5S 6RU,United Kingdom
777045,1214,Glenchiel,Truro,XT6H 8JW,United Kingdom
777046,653,Glenavon,Hexham,FW3D 7PW,United Kingdom
777047,838,Burntollet,Arundel,WL6I 1PW,United Kingdom
777048,80,Ballyore,Durham,TY0X 8TK,United Kingdom
777049,1373,Coleraine,Luton,JE1B 2OV,United Kingdom
777050,793,Drumiller,Knighton,DV7L 4VP,United Kingdom
777051,1274,Lisnanane,Adlington,CS3F 4TQ,United Kingdom
777052,1394,Glebetown,Faversham,BX0H 6DT,United Kingdom
777053,537,Drumulcaw,Colne,PR1P 9EY,United Kingdom
777054,915,Erris,Newport,XZ3T 0AG,United Kingdom
777055,772,Brantry,Axminster,ZO6E 7ZB,United Kingdom
777056,1271,Fulton,Sandown,HI8C 8VL,United Kingdom
777057,1056,Bolaght,Tenby,VX7O 9FY,United Kingdom
777058,1383,Clintons,Tiverton,FB7P 5KX,United Kingdom
777059,1228,Ballyferris,Aberystwyth,HM9X 9TY,United Kingdom
777060,975,Knockmany,Dukinfield,RG5H 4YM,United Kingdom
777061,163,Harcourts,Yarm,IZ7U 0JX,United Kingdom
777062,1369,Carrigs,Sunderland,ES5I 6KG,United Kingdom
777063,708,Derryhollagh,Fakenham,DN4T 3SM,United Kingdom
777064,821,Glenveagh,Towcester,TT5J 5MU,United Kingdom
777065,1250,Kindrum,Thornbury,JB2A 8HJ,United Kingdom
777066,619,Larkspur,Buckingham,JH8O 5HY,United Kingdom
777067,656,Creeghduff,Winchester,OS0Y 9CW,United Kingdom
777068,21,Belvedere,Luton,LG7N 5VJ,United Kingdom
777069,812,Duncastle,Wombwell,UX0T 0UW,United Kingdom
777070,389,Breakly,Coalisland,PC4Z 4VF,United Kingdom
777071,1194,Corlagh,Laurencekirk,SN3D 7IY,United Kingdom
777072,274,Glenshane,Presteigne,MN5Q 9GQ,United Kingdom
777073,4,Camaghy,Ammanford,ZV9Q 5TC,United Kingdom
777074,819,Carnagh,Norwich,FI3F 7UW,United Kingdom
777075,1040,Boundary,Kilbarchan,CF5V 4QJ,United Kingdom
777076,908,Legacorry,Haywards Heath,HS6Q 0UQ,United Kingdom
777077,1132,Ballyconnelly,Mablethorpe,LA3T 3FQ,United Kingdom
777078,430,Fyfin,Leven,YK0G 5AR,United Kingdom
777079,86,Camphill,Chipping Norton,PG4C 1CP,United Kingdom
777080,661,Clintagh,Basildon,FK3Q 7SP,United Kingdom
777081,780,Crockatore,Horncastle,YI2Q 7LC,United Kingdom
777082,65,Brandra,Swanage,CP9U 6QC,United Kingdom
777083,726,Cheadle,Hungerford,FE9I 0IZ,United Kingdom
777084,667,Dolmen,Eye,RT0H 8VV,United Kingdom
777085,396,Cumsons,Clacton on Sea,AT0Z 2QW,United Kingdom
777086,587,Klondyke,Peterborough,CC9I 3BJ,United Kingdom
777087,1107,Derrygoas,Waltham Abbey,WM0D 3LL,United Kingdom
777088,269,Castlegore,Great Yarmouth,FL1B 9ST,United Kingdom
777089,1213,Killycowan,Ilford,DH7G 1NU,United Kingdom
777090,1146,Hatfield,Kington,TL9K 5VT,United Kingdom
777091,306,Linn,Chester,HR0Q 7GD,United Kingdom
777092,536,Ishlan,Truro,YG1F 1KG,United Kingdom
777093,1069,Aughnaskeagh,Worcester,IR8W 2NI,United Kingdom
777094,673,Iverna,New Milton,DE8X 4LT,United Kingdom
777095,768,Drumconvis,Malvern,QS7S 8JI,United Kingdom
777096,558,Lisnaward,Farnham,KP1D 8WE,United Kingdom
777097,1229,Longfield,Fintona,TC6B 0WI,United Kingdom
777098,623,Dunsy,Chichester,DN0F 1CB,United Kingdom
777099,1316,Chelsea,Ilkley,BI6C 7WZ,United Kingdom
777100,672,Foley,Bollington,IN0T 4FV,United Kingdom
777101,536,Carrigard,Flitwick,HQ4Z 5JV,United Kingdom
777102,295,Hamel,Romsey,KQ2Z 8DQ,United Kingdom
777103,197,Frenchmans,Carluke,UK8L 6GL,United Kingdom
777104,873,Ballyrogan,Carrickfergus,WS8O 0BA,United Kingdom
777105,1229,Ballynian,Wantage,HC9P 9QC,United Kingdom
777106,680,Dullaghy,Bristol,QV9S 5JD,United Kingdom
777107,680,Bronte,Bridge of Allan,HA7Y 3SB,United Kingdom
777108,1293,Dunbrae,Rostrevor,WW1V 8NG,United Kingdom
777109,789,Killymore,Kettering,KA2W 7QB,United Kingdom
777110,1362,Edith,Coleraine,GE1U 7IW,United Kingdom
777111,757,Cheltenham,Wisbech,VW9P 2XR,United Kingdom
777112,1301,Causeway,Pickering,VA8M 1BK,United Kingdom
777113,838,Kinbayne,Shipston on Stour,PY7Q 6EJ,United Kingdom
777114,164,Castledamph,Gloucester,FV9X 6PB,United Kingdom
777115,322,Creggmount,Portrush,EH2I 8MY,United Kingdom
777116,213,Beatrice,Sutton in Ashfield,HP0V 5UH,United Kingdom
777117,167,Broadlands,Belper,CY2M 3CE,United Kingdom
777118,844,Eccles,Dawlish,PB8V 3PO,United Kingdom
777119,197,Ballydown,Bexhill on Sea,WG3H 7FB,United Kingdom
777120,1366,Curryann,Whitehaven,JW4J 5KX,United Kingdom
777121,774,Chiswick,Gainsborough,ZX7Y 1EH,United Kingdom
777122,250,Goward,Darwen,MN9C 9CH,United Kingdom
777123,1111,Cairo,New Mills,UB6N 8CQ,United Kingdom
777124,144,Lisaclare,Howden,WD1X 5OL,United Kingdom
777125,62,Coniston,Wadhurst,BS6O 6TP,United Kingdom
777126,18,Drumhillery,Ladybank,ZY6V 5IB,United Kingdom
777127,149,Finnegans,Cookstown,DE2Q 7WW,United Kingdom
777128,686,Kenilworth,Bedlington,EL6Y 1CG,United Kingdom
777129,147,Knockninny,Haywards Heath,VP7D 1WM,United Kingdom
777130,253,Glassmullin,Halesowen,GA9U 0FN,United Kingdom
777131,986,Ballygonny,Budleigh Salterton,SW3V 0XT,United Kingdom
777132,225,Belshaws,Peterborough,KX9K 4CX,United Kingdom
777133,1029,Ballykilbeg,Pitlochry,VC6P 1RT,United Kingdom
777134,302,Gortnagola,Ulverston,OE8D 4IW,United Kingdom
777135,909,Dennet,Coleraine,IU3T 6UT,United Kingdom
777136,1282,Chartwell,Sheringham,ZS2W 8SE,United Kingdom
777137,664,Lone,Sudbury,EW9S 9AR,United Kingdom
777138,96,Liscorran,Kilmarnock,XQ3T 1KM,United Kingdom
777139,941,Carrigan,Broadstairs,WS6E 9HH,United Kingdom
777140,75,Castlescreen,Weymouth,LH2G 7GS,United Kingdom
777141,785,Glenowna,Winsford,XT0H 1XF,United Kingdom
777142,192,Girona,Sevenoaks,VR4F 1QY,United Kingdom
777143,824,Kirlish,Shildon,AU8R 5OQ,United Kingdom
777144,427,Johnstontown,Luton,RX3U 0IE,United Kingdom
777145,149,Gortnarney,Crickhowell,TC9C 9JR,United Kingdom
777146,541,Kevlin,Ruthin,UG0Y 7AL,United Kingdom
777147,1154,Drumnevan,Wakefield,WE6I 7GT,United Kingdom
777148,997,Coleman,Bakewell,RA5F 8HE,United Kingdom
777149,1045,Bay,Skegness,LB7X 2XP,United Kingdom
777150,344,Dunverne,Stoke on Trent,EN7L 3MN,United Kingdom
777151,1010,Highfields,Wednesbury,MF8Q 7EN,United Kingdom
777152,503,Foggyhill,Omagh,KL1K 9MH,United Kingdom
777153,84,Invergourie,Newcastle upon Tyne,OH9F 0FC,United Kingdom
777154,530,Latmacollum,Lewes,FJ5N 6VK,United Kingdom
777155,1210,Ballyeaston,Chesham,EJ1T 9OY,United Kingdom
777156,111,Dunnyboe,Cwmbran,YJ8X 6RM,United Kingdom
777157,291,Legane,Hexham,AG0L 9JX,United Kingdom
777158,933,Haddockstown,Ramsgate,EK1U 5RY,United Kingdom
777159,792,Cochranstown,Telford,MC5V 0EX,United Kingdom
777160,535,Creighton,Northampton,GA8W 6XF,United Kingdom
777161,1187,Clarehill,Neston,SX4Y 8AV,United Kingdom
777162,857,Dunwellan,Haywards Heath,MU8S 8MM,United Kingdom
777163,946,Glennan,Motherwell,AF6M 1WE,United Kingdom
777164,1118,Carrickateel,Rugby,KG6S 7GP,United Kingdom
777165,1350,Ballydyan,Soham,WH4W 7FE,United Kingdom
777166,1050,Ballybrannagh,Aylesbury,IO9W 0CG,United Kingdom
777167,409,Commons,Lincoln,ZY7J 3SS,United Kingdom
777168,1109,Castlenagree,Warminster,CE4K 5PA,United Kingdom
777169,1057,Lismacarol,Mexborough,UN9I 8ED,United Kingdom
777170,135,First,Hythe,DT4G 3QG,United Kingdom
777171,234,Glenlough,Deal,XL2S 1FH,United Kingdom
777172,922,Culnafay,Abingdon,OM3J 5ER,United Kingdom
777173,52,Laghtfoggy,Midsomer Norton,PT1Y 3DF,United Kingdom
777174,210,College,Petersfield,UZ3X 4IY,United Kingdom
777175,184,Chemical,Peebles,SL6M 4NS,United Kingdom
777176,398,Craigtown,Newmarket,XJ3M 3ED,United Kingdom
777177,582,Glasshill,Llandeilo,JY8J 4NS,United Kingdom
