348000,Ollie,Fulton,"Birkbeck, University of London"
348001,Ayana,Nixon,University of Cambridge
348002,Coretta,Meyers,Royal College of Music
348003,Jim,Stark,London South Bank University
348004,Cesar,Dorsey,Norwich University of the Arts
348005,Hisako,Cooley,Norwich University of the Arts
348006,Johanne,Spears,University of Salford
348007,Kiera,Schwartz,Edinburgh Napier University
348008,Murray,Flynn,The University of Buckingham
348009,Lance,Moss,"Goldsmiths, University of London"
348010,Bart,Webster,University of Cambridge
348011,Karren,Hopper,Royal College of Music
348012,Karly,Byrd,University of Wolverhampton
348013,Kellye,Chaney,The University of Manchester
348014,Oliva,Brock,University of Strathclyde
348015,Hilton,Thompson,The University of Nottingham
348016,Edward,Cash,The University of Warwick
348017,Curtis,Gay,University of Leicester
348018,Caron,Graham,University of Brighton
348019,Edra,Yates,University College Birmingham
348020,Ariel,Davenport,Harper Adams University
348021,Ji,Mcneil,"Royal Academy of Music, University of London"
348022,Alane,Rodriquez,Aberystwyth University
348023,Damon,Fields,University of Surrey
348024,Jimmy,Wilkins,King's College London
348025,Benedict,Hendrix,Kingston University
348026,Carrol,Mcclain,University of Lincoln
348027,Tamisha,Bullock,University of Cumbria
348028,Ciera,Sanchez,University of Gloucestershire
348029,Wesley,Morris,University of Oxford
348030,Palmer,Boyd,University of Essex
348031,Malka,Pruitt,University of Cambridge
348032,Talitha,Ballard,University of Leeds
348033,Curt,Petty,University of Gloucestershire
348034,Collen,Bryant,"Richmond, The American International University in London"
348035,Sanora,Blanchard,Swansea University
348036,Stephen,Espinoza,University of Greenwich
348037,Preston,Hudson,Falmouth University
348038,Melania,Bryan,University of Chester
348039,Weldon,Hopper,Glasgow Caledonian University
348040,Emory,Burris,University of Essex
348041,Rubin,Koch,The Royal Central School of Speech and Drama
348042,Austin,Walker,University of Salford
348043,Octavio,Barton,King's College London
348044,Wade,Lott,Manchester Metropolitan University
348045,Apolonia,Simon,University of Strathclyde
348046,Deandre,Drake,University College London
348047,Vania,Reeves,Edge Hill University
348048,Christinia,Scott,University of Chester
348049,Sacha,Chen,University of Leeds
348050,Sharee,Wilcox,University of Bolton
348051,Katherin,Delaney,University of East London
348052,Kasha,Wong,"SOAS, University of London"
348053,Connie,Lawson,University of Stirling
348054,Antonina,Harrell,University of Bradford
348055,Emiko,Phelps,The Royal Central School of Speech and Drama
348056,Rodrigo,Wood,University of Kent
348057,Keren,Livingston,BPP University
348058,Frankie,Mckinney,The University of Warwick
348059,Odell,Hubbard,University of the West of England
348060,Marcene,Britt,Falmouth University
348061,Zack,Snow,University of Surrey
348062,Arnulfo,Shepard,University of Bath
348063,Bill,Wallace,The University of Northampton
348064,Jodee,Clarke,Cranfield University
348065,Hiroko,Acevedo,University of Wales Trinity Saint David
348066,Phung,Burris,Bishop Grosseteste University
348067,Devona,Reyes,The University of Winchester
348068,Luci,Davenport,University of West London
348069,Rosario,Cummings,European School of Economics
348070,Malcolm,Noble,University of the West of Scotland
348071,Tomas,Gomez,Oxford Brookes University
348072,Emelda,Thomas,Plymouth College of Art
348073,Lakia,Mays,University of Bristol
348074,Marcus,Lyons,University of East London
348075,Eryn,Mcconnell,London South Bank University
348076,Leroy,Conner,Liverpool John Moores University
348077,Royce,Frost,Edge Hill University
348078,Piper,Juarez,Norwich University of the Arts
348079,Elizbeth,Estrada,Scotland’s Rural College
348080,Suellen,Wilder,Glasgow Caledonian University
348081,Hermine,Schneider,University of Roehampton
348082,Scott,Acosta,The University of Buckingham
348083,Rosario,Foreman,"Royal Academy of Music, University of London"
348084,Margurite,Santos,University of Reading
348085,Napoleon,Middleton,University of the West of Scotland
348086,Reuben,Sanford,"Royal Academy of Music, University of London"
348087,Norris,Bailey,The London School of Economics and Political Science
348088,Korey,Rowe,The University of Buckingham
348089,Arnold,Mosley,London South Bank University
348090,Emmie,Hopper,Brunel University
348091,Truman,Roth,Aston University
348092,Elicia,Strickland,Queen Mary University of London
348093,Arlette,Alston,The University of Winchester
348094,Cathey,Acevedo,Royal College of Art
348095,Shandra,Bridges,University of Leicester
348096,Riley,Taylor,Queen Margaret University
348097,Samuel,Osborne,Royal College of Art
348098,Graig,Hensley,University of Chichester
348099,Leia,Chase,"Richmond, The American International University in London"
348100,Carter,Tanner,University of Brighton
348101,Wilbur,Wade,University of Strathclyde
348102,Trevor,Barton,University of Greenwich
348103,Scottie,Moody,London Business School
348104,Toney,Erickson,Lancaster University
348105,Hunter,Mccall,Leeds College of Art
