171000,1377,Beltonanean,Grange over Sands,AG4X 7LG,United Kingdom
171001,162,Invergourie,Bolsover,WC0U 7MK,United Kingdom
171002,1052,Laghtfoggy,Moffat,MJ8A 4ND,United Kingdom
171003,239,Bessfield,Inverness,GG2I 7NC,United Kingdom
171004,1332,Ballyholme,Whitworth,DH2O 6QP,United Kingdom
171005,420,Kilmoyle,Fowey,HH0D 4EZ,United Kingdom
171006,865,Forgetown,Chichester,KT8B 4YM,United Kingdom
171007,233,Donaghmore,Irthlingborough,XR0E 1GC,United Kingdom
171008,1114,Boggle,Ilkley,LN2Q 6ZB,United Kingdom
171009,977,Dernaveagh,Settle,TH1Z 0LI,United Kingdom
171010,78,Culnady,Trowbridge,NI2Y 7YQ,United Kingdom
171011,41,Carrickblacker,Luton,IG1K 9PL,United Kingdom
171012,145,Cregagh,Coatbridge,JD1I 0WB,United Kingdom
171013,857,Gorticashel,Scunthorpe,JI3O 7UG,United Kingdom
171014,649,Glengormley,Crewkerne,HG4G 6NF,United Kingdom
171015,354,Gannet,Harwich,NQ4F 2UX,United Kingdom
171016,87,Gardiners,Beaumaris,WN5T 3VR,United Kingdom
171017,460,Brighton,Padstow,SI8Y 9KE,United Kingdom
171018,7,Honeyford,Loughton,YZ8K 5VZ,United Kingdom
171019,952,Kilbroney,Lisburn,XV4P 0BK,United Kingdom
171020,14,Delhi,Newcastle upon Tyne,LS9B 8PW,United Kingdom
171021,718,Drum,Bexhill on Sea,QB9M 6UT,United Kingdom
171022,435,Ballynacross,Dawlish,LV8Z 9II,United Kingdom
171023,1223,Derrygoonan,Dawlish,LJ5F 4VV,United Kingdom
171024,85,Linford,Cheshunt,ZK8C 7AQ,United Kingdom
171025,846,Ederny,Fowey,PY9W 7EM,United Kingdom
171026,1100,Blaeberry,Malton,IV6N 1OJ,United Kingdom
171027,688,Braden,Ballyclare,YD8M 3NZ,United Kingdom
171028,1296,Caledon,Tregaron,VE8E 1DY,United Kingdom
171029,1226,Hollymount,Wick,PI8A 9ZR,United Kingdom
171030,414,Brooklyn,Tiverton,OE8U 1SM,United Kingdom
171031,1372,Craigavon,Loughborough,QJ8B 6JN,United Kingdom
171032,1098,Ballynagolan,Cardiff,JZ9Y 6QE,United Kingdom
171033,1375,Clara,Kidderminster,MW4U 2XD,United Kingdom
171034,1297,Crewe,Wellington,TZ1Y 3DQ,United Kingdom
171035,336,Betts,Tiverton,CC3W 8CP,United Kingdom
171036,525,Centurion,Tadley,QA5S 1VE,United Kingdom
171037,1306,Ashby,Ballyclare,WN3Q 4JG,United Kingdom
171038,593,Gortmonly,Guildford,SN6U 4TE,United Kingdom
171039,220,Ballooleymore,Crewe,MP9E 2NV,United Kingdom
171040,180,Cullingtree,Sleaford,NQ9I 6BV,United Kingdom
171041,206,Frenchpark,Knaresborough,ZJ2P 6LQ,United Kingdom
