899000,Rory,Wagner,University for the Creative Arts
899001,Nichol,Merritt,"Royal Academy of Music, University of London"
899002,Mertie,Wong,European School of Economics
899003,Faustina,Small,University of Southampton
899004,Joline,Rodgers,Regent's University London
899005,Krystin,Holland,The University of Edinburgh
899006,Val,Woods,University of Cumbria
899007,Cordell,Acevedo,The University of Edinburgh
899008,Christoper,Marquez,The University of Warwick
899009,Emilio,Kramer,Leeds Trinity University
899010,Ming,Osborn,Manchester Metropolitan University
899011,Lynetta,Chambers,Harper Adams University
899012,Logan,Marshall,Buckinghamshire New University
899013,Rod,Fernandez,"School of Advanced Study, University of London"
899014,Shakita,Reyes,City University London
899015,Tam,Sears,University of East London
899016,Junior,Gonzalez,Northumbria University
899017,Josue,Humphrey,University of Exeter
899018,Kristle,Woodward,University of Aberdeen
899019,Bradford,Gallagher,European School of Economics
899020,Joella,Downs,University of East Anglia
899021,Petrina,Alvarez,Newcastle University
899022,Ronald,Stewart,Birmingham City University
899023,Britni,Berg,"St George's, University of London"
899024,Analisa,Clayton,University of Hertfordshire
899025,Robbi,Guerrero,Loughborough University
899026,Jarrod,Wilson,Staffordshire University
899027,Austin,Castro,Sheffield Hallam University
899028,Torri,Wheeler,University of St Andrews
899029,Dominick,Santiago,University of Bedfordshire
899030,Hal,Rhodes,De Montfort University
899031,Melaine,Glover,University of Glasgow
899032,Alexis,Hanson,University of Wales
899033,Jesus,Herring,University of Sunderland
899034,Cassey,Malone,University of Bradford
899035,Martin,Callahan,Durham University
899036,Eric,Cox,Nottingham Trent University
899037,Sterling,Roberts,Aston University
899038,Bobby,Owen,Ulster University
899039,Rudolf,Pope,Royal Conservatoire of Scotland
899040,Lean,Aguirre,University of Stirling
899041,Palmer,Lindsey,The London School of Economics and Political Science
899042,Delmer,Robles,"School of Advanced Study, University of London"
899043,Aldo,Romero,University of Salford
899044,Andera,Lane,Keele University
899045,Dakota,Raymond,University of East Anglia
899046,Hai,Watkins,University College Birmingham
899047,Sommer,Patel,University of South Wales
899048,Reggie,Mosley,City University London
899049,Stacey,Warren,Birmingham City University
899050,Jasper,Foreman,London Metropolitan University
899051,Robby,Whitney,The University of Sheffield
899052,Sona,Cortez,Glyndwr University
899053,Kenny,Wooten,Middlesex University
899054,King,Walsh,Glasgow School of Art
899055,Quintin,Burton,Glasgow Caledonian University
899056,Terica,Michael,Glyndwr University
899057,Rickey,Franks,Lancaster University
899058,Paul,Mayo,The University of Edinburgh
899059,Margareta,Russo,University of Chichester
899060,Alane,Holcomb,University of Sussex
899061,Graig,Juarez,Buckinghamshire New University
899062,Peg,Bonner,Harper Adams University
899063,Hae,Stanton,Sheffield Hallam University
899064,Rebbecca,Slater,Liverpool John Moores University
899065,Antwan,Lancaster,The University of Buckingham
899066,Arnoldo,Castillo,"Goldsmiths, University of London"
899067,Ressie,Mendez,Birmingham City University
899068,Winfred,Rios,Nottingham Trent University
899069,Terica,Glover,University for the Creative Arts
899070,Collen,Cross,London South Bank University
899071,Flavia,Joyce,University of Roehampton
899072,Rima,Stanley,Leeds College of Art
899073,Classie,Jefferson,Plymouth College of Art
899074,Mitchel,Barry,Edinburgh Napier University
899075,Shaneka,Mckee,University of Kent
899076,Barrie,Richard,Bishop Grosseteste University
899077,Bobette,Brooks,Scotland’s Rural College
899078,Neely,Sweeney,Glasgow Caledonian University
899079,Lien,O'neill,University of Liverpool
899080,Melvin,Key,University of Chester
899081,Parker,Lopez,Plymouth University
899082,Francoise,Powell,University of Roehampton
899083,Benedict,Dickerson,Keele University
899084,Trenton,Wooten,Coventry University
899085,Laurence,Schultz,University of Glasgow
899086,Mila,Vinson,Cardiff University
899087,Harry,Richardson,The University of Northampton
899088,Rana,Bradford,University of Birmingham
899089,Shelton,Smith,University of Wales Trinity Saint David
899090,Dalton,Mcfarland,Buckinghamshire New University
899091,Oralee,Finley,Nottingham Trent University
899092,Carrol,Phelps,University of Liverpool
899093,Wesley,Kirk,Newcastle University
899094,Takako,Cunningham,Imperial College London
899095,Agripina,Tyson,Swansea University
899096,Abe,Marsh,University of Oxford
899097,Leo,Ellison,University of Oxford
899098,Walker,Sharpe,University of Central Lancashire
899099,Emmitt,Wilkins,Leeds Beckett University
899100,Tijuana,Justice,Keele University
899101,Paris,Yates,Newcastle University
899102,Yuri,Herman,"Royal Academy of Music, University of London"
899103,Elmer,Doyle,"Birkbeck, University of London"
899104,Jerald,Le,Cardiff University
899105,Izetta,Gutierrez,"Royal Holloway, University of London"
899106,Candie,Mcguire,Keele University
899107,Russell,Cooley,University of Westminster
899108,Wanetta,Shepard,Swansea University
899109,Myron,Chapman,"SOAS, University of London"
899110,Gil,Hoover,University of Worcester
899111,Antone,Freeman,Arts University Bournemouth
