942000,Ramiro,Sampson,"The Courtauld Institute of Art, University of London"
942001,Lashay,Golden,University of Huddersfield
942002,Nelson,Ellis,Aberystwyth University
942003,Minna,Hatfield,London South Bank University
942004,Kenneth,Willis,University of Wales
942005,Daryl,Berry,University of Oxford
942006,Tammara,Morrison,University of Wolverhampton
942007,Laure,Burch,University of West London
942008,Lincoln,Mathis,University of Worcester
942009,Warren,Boyd,Northumbria University
942010,Karl,York,Bath Spa University
942011,Mika,Bolton,"The Courtauld Institute of Art, University of London"
942012,Markita,Blevins,University of Bedfordshire
942013,Ayanna,Valdez,University of Greenwich
942014,Niesha,Horne,University of Oxford
942015,Marcelene,Witt,Lancaster University
942016,Kristopher,Buckley,Kingston University
942017,Jamey,Mcleod,Heriot-Watt University
942018,Trudi,Valenzuela,Falmouth University
942019,Darrell,Kline,University of Wales Trinity Saint David
942020,Hilma,Hart,University of Greenwich
942021,Fallon,Bolton,University of Bath
942022,Olin,Tyler,Royal College of Art
942023,Toi,Wise,University of Cumbria
942024,Maybell,Rios,Staffordshire University
942025,Antwan,Moran,Staffordshire University
942026,Aracelis,Bradshaw,Cranfield University
942027,Marvella,Finch,University of Oxford
942028,Dennis,Dean,University of the West of Scotland
942029,Terence,Booth,Heriot-Watt University
942030,Louetta,Nixon,City University London
942031,Clarine,Ortega,University of Southampton
942032,Michel,Barlow,King's College London
942033,Erin,Fuller,BPP University
942034,Hershel,Roberson,The University of Warwick
942035,Shane,Golden,"St Mary's University, Twickenham"
942036,Tyson,Howard,University of Brighton
942037,Connie,Navarro,Royal Agricultural University
942038,Erin,Drake,Scotland’s Rural College
942039,Katherina,Hamilton,Bath Spa University
942040,Bennett,Burnett,University of Abertay Dundee
942041,Jamie,Clemons,Sheffield Hallam University
942042,Lashawna,Lyons,Coventry University
942043,Bobette,Ellis,"Royal Academy of Music, University of London"
942044,Taneka,Phelps,University of Strathclyde
942045,Shawnna,Stein,"Heythrop College, University of London"
942046,Waneta,Gonzalez,Bournemouth University
942047,Cythia,Landry,Norwich University of the Arts
942048,Aubrey,Butler,University of Sussex
942049,Darren,Rich,Queen's University Belfast
942050,Tai,Vang,University of Roehampton
942051,Rocco,Pittman,Swansea University
942052,Hans,Rosales,University of Derby
942053,Jerrell,Baldwin,University of Surrey
942054,Elijah,Richards,Robert Gordon University
942055,Olene,Nichols,European School of Economics
942056,Deedra,Long,University of Oxford
