970000,Piedad,Clements,York St John University
970001,Percy,Hill,Lancaster University
970002,Magen,Atkinson,York St John University
970003,Jonell,Pitts,The University of Nottingham
970004,Nga,Watts,University of Bolton
970005,Kizzie,Kirkland,University of Chester
970006,Hassie,Reilly,University of Liverpool
970007,Gerald,Hurley,University of Exeter
970008,Joaquin,Riley,Newman University
970009,Raymon,Potter,University of Kent
970010,Laverna,Pugh,University of London
970011,Tamica,Sims,University of Bedfordshire
970012,Santiago,Stanton,City University London
970013,Kirk,Branch,Plymouth College of Art
970014,Cassy,Avila,University of Southampton
970015,Tereasa,Weeks,Aberystwyth University
970016,Alise,Osborn,"Royal Holloway, University of London"
970017,Arlie,Foster,University of Roehampton
970018,Ashli,Roberts,Durham University
970019,Dwight,Baird,Ulster University
970020,Sidney,Skinner,Cardiff University
970021,Candra,Moreno,Liverpool Hope University
970022,Curt,Simmons,The University of Hull
970023,Asley,Roman,Bournemouth University
970024,Dorie,Raymond,Heriot-Watt University
970025,Sirena,Mcconnell,Leeds Beckett University
970026,Senaida,Alexander,"School of Advanced Study, University of London"
970027,Johnie,Walls,University of West London
970028,Reggie,Whitney,Bournemouth University
970029,Henry,Mccray,Falmouth University
970030,Brigida,Neal,University of Portsmouth
970031,Cristopher,Lane,Edge Hill University
970032,Na,Newman,Plymouth University
970033,Ira,Ryan,University of Wolverhampton
970034,Norbert,Malone,University of Gloucestershire
970035,Lesia,Fletcher,University College Birmingham
970036,Nolan,Huber,Keele University
970037,Harris,Whitley,Leeds Trinity University
970038,Maile,Atkins,University of Cambridge
970039,Krishna,Weeks,University of Aberdeen
970040,Marshall,Durham,The University of Edinburgh
970041,Kirby,Mccarthy,Swansea University
970042,Kurt,Baird,University of Oxford
970043,Xavier,Klein,University of Central Lancashire
970044,Luci,Gray,Anglia Ruskin University
970045,Vernon,Wright,Cranfield University
970046,Odell,Bryant,Newman University
970047,Arnoldo,Mooney,University of St Mark and St John
970048,Kiana,Mclaughlin,Glasgow Caledonian University
970049,Ramon,Levine,University of Reading
970050,Scotty,Parker,Bath Spa University
970051,Leonia,Sanford,Bournemouth University
970052,Melodee,Pace,Glyndwr University
970053,Ruthanne,Figueroa,Harper Adams University
970054,Carmelia,Middleton,University of West London
970055,Whitley,Hicks,University of Portsmouth
970056,Evan,Roberts,Edge Hill University
970057,Elois,Farmer,University of East Anglia
970058,Layla,Booth,Harper Adams University
970059,Sung,Harrison,University of St Mark and St John
970060,Jesusa,Leach,"London School of Hygiene and Tropical Medicine, University of London"
970061,Garland,Olson,The University of York
970062,Theola,Dixon,Keele University
970063,Brady,Mcconnell,The University of Sheffield
970064,Diedre,Horne,Brunel University
970065,Jerrod,Mosley,Manchester Metropolitan University
970066,Johnny,Stanton,University of Cumbria
970067,Silva,Blackburn,Leeds College of Art
970068,Irvin,Frank,University of Abertay Dundee
970069,Tonisha,Sims,University of the Highlands and Islands
970070,Russell,Downs,"St George's, University of London"
970071,Catrice,Grimes,Southampton Solent University
970072,Neoma,Preston,Arts University Bournemouth
970073,Leigh,Snyder,University of Dundee
970074,Jamar,Castro,Glasgow School of Art
970075,Jennefer,Crosby,"Heythrop College, University of London"
970076,Timothy,Perez,University of Brighton
970077,Carl,Griffith,The University of Sheffield
970078,Jeffrey,Acosta,London Business School
970079,Carter,Hernandez,Liverpool Hope University
970080,Mack,Townsend,Glasgow Caledonian University
970081,Ardelle,Banks,Queen Mary University of London
970082,Doria,Barrera,Norwich University of the Arts
970083,Camila,Finch,Edge Hill University
970084,Maynard,Burnett,University of Westminster
970085,Lexie,Larsen,The University of Buckingham
970086,Gerry,Williams,University of Leicester
970087,Hyacinth,Ochoa,University of East London
970088,Curtis,Molina,Edinburgh Napier University
970089,Annalisa,Fowler,University of St Andrews
970090,Jerrold,Fulton,The London School of Economics and Political Science
970091,Arla,Dorsey,Royal Conservatoire of Scotland
970092,Taisha,Burt,Royal Veterinary College University of London
970093,Craig,Galloway,Heriot-Watt University
970094,Lloyd,Pearson,Scotland’s Rural College
970095,Laverne,Pennington,Manchester Metropolitan University
970096,Armandina,Newton,Liverpool John Moores University
970097,Walton,Langley,Northumbria University
970098,Devora,O'connor,Royal College of Art
970099,Andre,Buckley,University of the West of Scotland
970100,Fidela,Jones,Northumbria University
970101,Weldon,Blackburn,University of Liverpool
970102,Angel,Luna,University of Worcester
970103,Felisa,Clayton,University for the Creative Arts
970104,Lindsey,Rodgers,London Business School
970105,Terence,Hendricks,University of Greenwich
970106,Young,Washington,University of Bath
