769000,365,Hollybush,Oxford,LE5S 0LH,United Kingdom
769001,656,Lisgullion,Ipswich,WR2N 7NU,United Kingdom
769002,1167,Corcreaghan,Hucknall,MC4V 2EX,United Kingdom
769003,703,Athenree,Normanton,AC5F 4QD,United Kingdom
769004,1106,Bow,Market Deeping,ZM0C 9FX,United Kingdom
769005,590,Carnwood,Waltham Abbey,KM7R 9FP,United Kingdom
769006,1345,Bryson,Montgomery,BD1Q 7LI,United Kingdom
769007,253,Ballygraffan,Inverness,TS7Z 6BC,United Kingdom
769008,377,Ballymather,Rickmansworth,OF3K 8NY,United Kingdom
769009,1003,Cathedrals,Lisburn,BT4M 1BP,United Kingdom
769010,884,Carlingford,Minehead,SE3X 9YL,United Kingdom
769011,80,Colinglen,Hatfield,BT6J 8HS,United Kingdom
769012,495,Drumane,Brechin,DV4M 5RJ,United Kingdom
769013,1247,Killinure,Sudbury,XZ7Q 6HX,United Kingdom
769014,491,Leeter,Bedlington,ZO8F 8KU,United Kingdom
769015,772,Kirklowe,Sandbach,DU2B 7IC,United Kingdom
769016,337,Crannoge,Oxford,SU0A 4AP,United Kingdom
769017,891,Cotlands,Borehamwood,SC0B 0AU,United Kingdom
769018,635,Ballynichol,Fort William,ZI7F 0QU,United Kingdom
769019,522,Ballydunmaul,Hoddesdon,SE7V 8VF,United Kingdom
769020,114,Beatties,Chichester,ON4R 1YI,United Kingdom
769021,244,Eskragh,Brading,IC7Y 0FT,United Kingdom
769022,1003,Crossbane,Maesteg,NO5Y 8AI,United Kingdom
769023,796,Drapersfield,Brechin,DH6O 8WO,United Kingdom
769024,851,Gortfad,Grange over Sands,YR8Y 0BM,United Kingdom
769025,1015,Carsonville,Tring,YK4X 3FL,United Kingdom
769026,292,Crawfords,Sandwich,EJ2J 9YR,United Kingdom
769027,158,Lislane,Bridport,RR7Q 7SW,United Kingdom
769028,872,Churchlands,Heswall,XH1Y 4RI,United Kingdom
769029,903,Briarhill,Portishead,LL1C 8XE,United Kingdom
769030,621,Highfern,Burry Port,WZ7Y 4GQ,United Kingdom
769031,1246,Lissaraw,Higham Ferrers,QK6S 3NG,United Kingdom
769032,92,Coolshinney,Lisburn,DC5P 3ZK,United Kingdom
769033,613,Granagh,Hebden Bridge,YA5F 0IN,United Kingdom
769034,603,Fairtree,Caistor,OW3B 4NC,United Kingdom
769035,1200,Ballycullen,Dover,EJ7E 1XK,United Kingdom
769036,156,Aughrim,Wigan,PV5K 2BW,United Kingdom
769037,373,Ballyduff,Beaconsfield,JE8V 5XQ,United Kingdom
769038,1383,Lindenwood,Sherborne,HV3U 5OC,United Kingdom
769039,449,Lisnafeedy,Weymouth,XL8R 8CA,United Kingdom
769040,244,Carnglave,Bridport,FA0Y 1WM,United Kingdom
769041,826,Linkside,Bungay,GL7G 0MG,United Kingdom
769042,956,Daphne,Burry Port,RQ1L 6QN,United Kingdom
769043,319,Caman,Bolton,KI8X 3JF,United Kingdom
