893000,1376,Ballynahonemore,Yarm,RN8Q 2PH,United Kingdom
893001,1183,Coleman,Chesham,IO0A 1XA,United Kingdom
893002,947,Drumnavaddy,Langholm,ZO5Q 2YA,United Kingdom
893003,1187,Carndaisy,Rye,QR6B 6VU,United Kingdom
893004,689,Doonan,Waltham Cross,OD4A 5DA,United Kingdom
893005,463,Colvil,Castle Douglas,PD2P 8YK,United Kingdom
893006,29,Colebrooke,Holmfirth,QU8A 7AL,United Kingdom
893007,1300,Clanbrassil,Sheffield,AS2P 2CB,United Kingdom
893008,1036,Hobson,Horsham,CH2F 2MR,United Kingdom
893009,569,Glenarn,Bakewell,NL5H 4JP,United Kingdom
893010,196,Ballymalus,Preston,XY5I 5XX,United Kingdom
893011,874,Kellys,Tamworth,QJ9B 1PU,United Kingdom
893012,1076,Derrylin,Blackburn,KF1C 0UH,United Kingdom
893013,546,Limehurst,Brighton,MO4G 0CN,United Kingdom
893014,259,Henly,Airdrie,VV2R 9UB,United Kingdom
893015,1356,Birchwood,Lymington,ZB4N 6SM,United Kingdom
893016,861,Heron,Ely,QM5G 0FW,United Kingdom
893017,803,Fernagreevagh,Hinckley,UA1A 7SI,United Kingdom
893018,1348,Grovelea,Petersfield,LC9A 0QN,United Kingdom
893019,16,Cloghfin,Needham Market,IG8G 9SI,United Kingdom
893020,408,Coulson,Loughton,JN8N 3QW,United Kingdom
893021,606,Burmah,Ballater,BI3O 9AC,United Kingdom
893022,1206,Edenvale,Totnes,WE0G 8QD,United Kingdom
893023,317,Bolton,Tredegar,KO4X 5UP,United Kingdom
893024,792,Ballygore,Brigg,LT3F 6DZ,United Kingdom
893025,699,Finvoy,Llantwit Major,NH0B 6SC,United Kingdom
893026,972,Hatmore,St Davids,XA9D 0YO,United Kingdom
893027,33,Ballyportery,Lerwick,KK4O 9VF,United Kingdom
893028,96,Cladymilltown,Bungay,FX4R 2BR,United Kingdom
893029,1223,Captain,Coleshill,KQ2O 2DY,United Kingdom
893030,471,Berkley,Barrhead,OQ1K 9JW,United Kingdom
893031,166,Junction,East Kilbride,YO8O 1NQ,United Kingdom
893032,575,Drumart,Alford,FV9R 7EH,United Kingdom
893033,764,Letalian,Painswick,LC7Z 3DA,United Kingdom
893034,450,Cleary,Selkirk,XG0Q 2XJ,United Kingdom
893035,896,Flowerfield,Alsager,JA7Y 4DO,United Kingdom
893036,75,Brollagh,Rushden,FZ6D 7CX,United Kingdom
893037,889,Cedarhurst,Skipton,VM5H 3MX,United Kingdom
893038,268,Broadacres,Criccieth,LG3V 0BH,United Kingdom
893039,787,Battery,Newcastle,UR5L 1ZJ,United Kingdom
893040,1132,Glebe,Southborough,ZI4K 4OH,United Kingdom
893041,310,Lisnagowan,Evesham,OG9H 3JE,United Kingdom
893042,934,Hood,Torquay,OZ7E 0OE,United Kingdom
893043,315,Loughabin,Clogher,AC5U 6ZR,United Kingdom
893044,1365,Longmore,Wallingford,AG1X 3GC,United Kingdom
893045,248,Hartswood,Falkirk,KJ8Y 9TK,United Kingdom
