786000,Man,Lucas,University of Essex
786001,Roxy,Chase,University of Sussex
786002,Raymond,Valencia,University of Central Lancashire
786003,Lance,Warner,Queen Mary University of London
786004,Tynisha,Frye,Teesside University
786005,Keren,Cobb,University of Chester
786006,Camila,England,University College Birmingham
786007,Nathanael,Thompson,The University of Warwick
786008,Benton,Sykes,Royal Veterinary College University of London
786009,Mitchell,Eaton,Aberystwyth University
786010,Shondra,Ross,The University of Warwick
786011,Nigel,Yates,University of Surrey
786012,Rosia,Collier,Harper Adams University
786013,Raphael,Waters,Bath Spa University
786014,Earnest,Mason,"The Courtauld Institute of Art, University of London"
786015,Numbers,Kerr,University of Surrey
786016,Shayne,Bright,Manchester Metropolitan University
786017,Billye,Gentry,"Royal Academy of Music, University of London"
786018,Mitch,Austin,Middlesex University
786019,Aleisha,Rivera,London South Bank University
786020,Hal,Gross,University of East London
786021,Stasia,Leblanc,University of South Wales
786022,Scot,Armstrong,Newman University
786023,Margeret,Farley,University of East Anglia
786024,Oliver,O'neill,Queen's University Belfast
786025,Tyler,Roman,Queen Mary University of London
786026,Kendrick,Madden,Regent's University London
786027,Kurt,Mccullough,University of Abertay Dundee
786028,Renda,Mclean,"London School of Hygiene and Tropical Medicine, University of London"
786029,Jovan,Houston,University of Chichester
786030,Maryrose,Mcgee,The University of Law
786031,Ross,Vaughn,Bangor University
786032,Val,Hart,Harper Adams University
786033,Babette,Phelps,University of Stirling
786034,Marhta,Woodard,University for the Creative Arts
786035,Audie,Delaney,Cranfield University
786036,Sona,Ramsey,University of Bedfordshire
786037,Lou,Mayo,University of Reading
786038,Lyla,Mcdonald,The University of Edinburgh
786039,Tuyet,Donaldson,Nottingham Trent University
786040,Tatum,Pratt,University of Abertay Dundee
786041,Terry,Robinson,The London School of Economics and Political Science
786042,Kristeen,Wilson,"Royal Holloway, University of London"
786043,Ula,Wilkerson,University of Kent
786044,Monty,Shaffer,Nottingham Trent University
786045,Eliseo,Solomon,Manchester Metropolitan University
786046,Nathanael,Bray,University of Lincoln
786047,Kevin,Erickson,University of Oxford
786048,Vella,Stuart,University of Bristol
786049,Clinton,Mcguire,Cardiff University
786050,Alvin,Wright,Northumbria University
786051,Sheilah,Baird,York St John University
786052,Abe,Aguirre,University of Cambridge
786053,Kennith,Vang,Cardiff University
786054,Phillip,Mccullough,Aberystwyth University
786055,Ernie,Noel,Glasgow School of Art
786056,Omega,Washington,London Metropolitan University
786057,Olene,Stein,University of Exeter
786058,Randa,Merritt,Queen Margaret University
786059,Kelsie,Benton,University of Southampton
786060,Perry,Lane,The University of York
786061,Julius,Rutledge,University of Bradford
