419000,Leo,Morrow,University of Leicester
419001,Eldridge,Webb,University of the West of England
419002,Vicente,Valenzuela,University of Bolton
419003,Scot,Torres,Southampton Solent University
419004,Houston,Garner,Coventry University
419005,Darrick,Herman,Plymouth College of Art
419006,Clark,Blankenship,University of Bath
419007,Lauralee,Simon,Queen Margaret University
419008,Anjanette,Snow,Arts University Bournemouth
419009,Erik,Hancock,Oxford Brookes University
419010,Synthia,Mcintyre,Glasgow Caledonian University
419011,Roselee,Leblanc,Leeds Trinity University
419012,Taylor,Hayes,University of St Andrews
419013,Joana,Rodriguez,University of Southampton
419014,Houston,Rollins,University of Salford
419015,Dione,Cleveland,University of the Arts London
419016,Oswaldo,Nunez,Leeds College of Art
419017,Olimpia,Rutledge,The University of Manchester
419018,Lazaro,Thornton,Northumbria University
419019,Britt,Estes,The University of Nottingham
419020,Sammy,Nicholson,University of Worcester
419021,Julius,Cantu,Robert Gordon University
419022,Lekisha,Compton,University of Leicester
419023,Yanira,Vega,Birmingham City University
419024,Sherrell,George,University of Huddersfield
419025,Hans,Benson,Anglia Ruskin University
419026,Kaila,Macdonald,University of Worcester
419027,Suanne,Barker,Queen's University Belfast
419028,Verlene,Mccray,The University of Nottingham
419029,Karine,Greer,University of the Highlands and Islands
419030,Voncile,Berg,University for the Creative Arts
419031,Jessi,Bailey,Royal College of Music
419032,Arthur,Delaney,"Heythrop College, University of London"
419033,Pedro,Parker,Scotland’s Rural College
419034,Jude,Ross,Edge Hill University
419035,Malik,Hensley,Liverpool Hope University
419036,Lucien,Lowe,University of Derby
419037,Bernardo,Walter,Edinburgh Napier University
419038,Alfonso,Keith,Durham University
419039,Lupe,Cummings,Cardiff University
419040,Collen,Pena,Ulster University
419041,Chung,Mcpherson,Leeds Trinity University
419042,Howard,Leon,Royal College of Music
419043,Rey,Williamson,University of Essex
419044,Aleida,Hopkins,Regent's University London
419045,Marisha,Cannon,Lancaster University
419046,Britta,Sloan,University of Sussex
419047,Melia,Kidd,Glasgow Caledonian University
419048,Brynn,Zamora,"Goldsmiths, University of London"
419049,Armand,O'neill,The Royal Central School of Speech and Drama
419050,Marguerita,Alvarez,London South Bank University
419051,Yevette,Hahn,The University of Hull
419052,Shawana,Conner,University of Derby
419053,Justa,Gordon,University of Abertay Dundee
419054,Sharika,Sutton,Glasgow School of Art
419055,Cedrick,Shepherd,University of Stirling
419056,Frederick,Carter,University of Hertfordshire
419057,Doloris,Larson,Harper Adams University
419058,Homer,Barrera,Bath Spa University
419059,Conrad,Snyder,Aberystwyth University
419060,Emmett,Guerrero,De Montfort University
419061,Margherita,Blackwell,University of the Highlands and Islands
419062,Janiece,Woods,University of Dundee
419063,Porfirio,Singleton,"St George's, University of London"
419064,Paris,Vega,University of Leeds
419065,Tereasa,Simon,Aberystwyth University
419066,Eusebio,Anthony,"The Courtauld Institute of Art, University of London"
419067,Enrique,Dickerson,The University of Buckingham
419068,Taren,Terry,"The Courtauld Institute of Art, University of London"
419069,Micha,Myers,University of St Mark and St John
419070,Michel,Moss,University of West London
419071,Mikki,Washington,University of Southampton
419072,Hollis,May,Queen Margaret University
419073,Ty,Beck,Coventry University
419074,Sherise,Vaughan,University of the West of Scotland
419075,Nick,Juarez,University of Huddersfield
419076,Buford,Vasquez,University of the West of England
419077,Clifton,Kelley,University of Leeds
419078,Maryam,Sears,"Royal Holloway, University of London"
419079,Mason,Stafford,Oxford Brookes University
419080,Sook,Haynes,Royal Conservatoire of Scotland
419081,Denyse,Petersen,University of Cumbria
419082,Shaunte,Romero,De Montfort University
419083,Freddy,Edwards,University of Southampton
419084,Elinore,Wyatt,Newcastle University
